heuristica,n,m,replicacao,tempo,iteracoes,valor,parametro
Melhor Melhora,100,10,1,1,90,492,0,4
Melhor Melhora,100,10,2,1,102,532,0,4
Melhor Melhora,100,10,3,1,136,520,0,4
Melhor Melhora,100,10,4,1,109,528,0,4
Melhor Melhora,100,10,5,1,102,558,0,4
Melhor Melhora,100,10,6,2,160,500,0,4
Melhor Melhora,100,10,7,1,110,562,0,4
Melhor Melhora,100,10,8,1,98,522,0,4
Melhor Melhora,100,10,9,1,113,489,0,4
Melhor Melhora,89,20,0,1,107,224,0,4
Melhor Melhora,89,20,1,1,98,237,0,4
Melhor Melhora,89,20,2,1,94,243,0,4
Melhor Melhora,89,20,3,1,101,252,0,4
Melhor Melhora,89,20,4,1,108,215,0,4
Melhor Melhora,89,20,5,1,102,221,0,4
Melhor Melhora,89,20,6,1,93,234,0,4
Melhor Melhora,89,20,7,1,99,222,0,4
Melhor Melhora,89,20,8,1,107,213,0,4
Melhor Melhora,89,20,9,1,107,232,0,4
Melhor Melhora,400,20,0,14,456,995,0,4
Melhor Melhora,400,20,1,12,392,1047,0,4
Melhor Melhora,400,20,2,15,461,1014,0,4
Melhor Melhora,400,20,3,14,442,986,0,4
Melhor Melhora,400,20,4,11,358,961,0,4
Melhor Melhora,400,20,5,12,385,1017,0,4
Melhor Melhora,400,20,6,13,376,1030,0,4
Melhor Melhora,400,20,7,16,451,967,0,4
Melhor Melhora,400,20,8,18,516,1027,0,4
Melhor Melhora,400,20,9,12,380,942,0,4
Melhor Melhora,353,50,0,14,405,371,0,4
Melhor Melhora,353,50,1,14,398,370,0,4
Melhor Melhora,353,50,2,13,394,357,0,4
Melhor Melhora,353,50,3,13,385,357,0,4
Melhor Melhora,353,50,4,15,409,366,0,4
Melhor Melhora,353,50,5,13,382,354,0,4
Melhor Melhora,353,50,6,14,410,374,0,4
Melhor Melhora,353,50,7,14,391,343,0,4
Melhor Melhora,353,50,8,13,386,347,0,4
Melhor Melhora,353,50,9,14,409,375,0,4
Melhor Melhora,2500,50,0,394,2428,2525,0,4
Melhor Melhora,2500,50,1,512,3162,2534,0,4
Melhor Melhora,2500,50,2,458,2844,2513,0,4
Melhor Melhora,2500,50,3,416,2575,2525,0,4
Melhor Melhora,2500,50,4,392,2387,2475,0,4
Melhor Melhora,2500,50,5,480,2884,2551,0,4
Melhor Melhora,2500,50,6,396,2385,2453,0,4
Melhor Melhora,2500,50,7,438,2664,2529,0,4
Melhor Melhora,2500,50,8,417,2532,2529,0,4
Melhor Melhora,2500,50,9,423,2549,2536,0,4
Melhor Melhora,31,10,0,0,45,168,0,5
Melhor Melhora,31,10,1,0,38,163,0,5
Melhor Melhora,31,10,2,0,68,180,0,5
Melhor Melhora,31,10,3,0,42,177,0,5
Melhor Melhora,31,10,4,0,39,188,0,5
Melhor Melhora,31,10,5,0,71,153,0,5
Melhor Melhora,31,10,6,0,35,161,0,5
Melhor Melhora,31,10,7,0,60,166,0,5
Melhor Melhora,31,10,8,0,56,176,0,5
Melhor Melhora,31,10,9,0,60,194,0,5
Melhor Melhora,100,10,0,1,109,496,0,5
Melhor Melhora,100,10,1,2,161,479,0,5
Melhor Melhora,100,10,2,1,110,482,0,5
Melhor Melhora,100,10,3,1,127,483,0,5
Melhor Melhora,100,10,4,1,104,522,0,5
Melhor Melhora,100,10,5,2,179,521,0,5
Melhor Melhora,100,10,6,1,95,546,0,5
Melhor Melhora,100,10,7,1,99,586,0,5
Melhor Melhora,100,10,8,1,100,517,0,5
Melhor Melhora,100,10,9,1,117,550,0,5
Melhor Melhora,89,20,0,1,102,212,0,5
Melhor Melhora,89,20,1,1,114,213,0,5
Melhor Melhora,89,20,2,1,98,221,0,5
Melhor Melhora,89,20,3,1,108,226,0,5
Melhor Melhora,89,20,4,1,104,222,0,5
Melhor Melhora,89,20,5,1,98,243,0,5
Melhor Melhora,89,20,6,1,117,230,0,5
Melhor Melhora,89,20,7,1,106,241,0,5
Melhor Melhora,89,20,8,1,102,250,0,5
Melhor Melhora,89,20,9,1,101,234,0,5
Melhor Melhora,400,20,0,14,419,975,0,5
Melhor Melhora,400,20,1,13,407,1003,0,5
Melhor Melhora,400,20,2,15,464,1010,0,5
Melhor Melhora,400,20,3,14,427,1002,0,5
Melhor Melhora,400,20,4,18,527,985,0,5
Melhor Melhora,400,20,5,12,401,1069,0,5
Melhor Melhora,400,20,6,14,440,1055,0,5
Melhor Melhora,400,20,7,17,507,1002,0,5
Melhor Melhora,400,20,8,12,391,978,0,5
Melhor Melhora,400,20,9,16,485,957,0,5
Melhor Melhora,353,50,0,14,414,351,0,5
Melhor Melhora,353,50,1,16,413,373,0,5
Melhor Melhora,353,50,2,15,410,355,0,5
Melhor Melhora,353,50,3,14,424,379,0,5
Melhor Melhora,353,50,4,13,396,370,0,5
Melhor Melhora,353,50,5,14,409,363,0,5
Melhor Melhora,353,50,6,14,405,340,0,5
Melhor Melhora,353,50,7,13,395,364,0,5
Melhor Melhora,353,50,8,14,409,377,0,5
Melhor Melhora,353,50,9,15,421,366,0,5
Melhor Melhora,2500,50,0,418,2563,2508,0,5
Melhor Melhora,2500,50,1,393,2432,2499,0,5
Melhor Melhora,2500,50,2,400,2424,2452,0,5
Melhor Melhora,2500,50,3,402,2437,2529,0,5
Melhor Melhora,2500,50,4,403,2436,2493,0,5
Melhor Melhora,2500,50,5,423,2583,2524,0,5
Melhor Melhora,2500,50,6,421,2618,2529,0,5
Melhor Melhora,2500,50,7,422,2558,2556,0,5
Melhor Melhora,2500,50,8,398,2423,2511,0,5
Melhor Melhora,2500,50,9,488,2730,2544,0,5
Melhor Melhora,31,10,0,0,65,161,0,6
Melhor Melhora,31,10,1,0,57,161,0,6
Melhor Melhora,31,10,2,0,36,164,0,6
